engager,target_user,timestamp,interaction,tweet,post_id
49086,497,1341123340,MT,Brilliant work! time management strategies boosting efficiency,389
35729,49179,1341123400,RT,Hate this. lawmakers focusing on long-term impact over short-term gains,390
867,158955,1341123460,RE,Hate this. technology improving accessibility for everyone,391
18012,12469,1341123520,MT,Hate this. holistic wellness approaches being adopted,392
314,20988,1341123580,RT,Hate this. green technology making cities cleaner,393
260698,9917,1341123640,RE,Hate this. initiatives protecting consumers from fraud,394
66669,208863,1341123700,MT,Hate this. exercise routines becoming more accessible,395
65187,28063,1341123760,RT,Hate this. films breaking stereotypes in storytelling,396
33150,33442,1341123820,RE,Hate this. training programs enhancing workplace skills,397
36114,39372,1341123880,MT,Hate this. astronomy projects revealing distant galaxies,398
91029,2084,1341123940,RT,Hate this. time management strategies boosting efficiency,399
14957,468,1341124000,RE,This is disappointing. lawmakers focusing on long-term impact over short-term gains,400
302797,198081,1341124060,MT,This is disappointing. technology improving accessibility for everyone,401
6693,2922,1341124120,RT,This is disappointing. holistic wellness approaches being adopted,402
56022,101854,1341124180,RE,This is disappointing. green technology making cities cleaner,403
35372,103080,1341124240,MT,This is disappointing. initiatives protecting consumers from fraud,404
60525,63808,1341124300,RT,This is disappointing. exercise routines becoming more accessible,405
29477,14887,1341124360,RE,This is disappointing. films breaking stereotypes in storytelling,406
16457,14554,1341124420,MT,This is disappointing. training programs enhancing workplace skills,407
225461,28072,1341124480,RT,This is disappointing. astronomy projects revealing distant galaxies,408
32564,410219,1341124540,RE,This is disappointing. time management strategies boosting efficiency,409
69417,12473,1341124600,MT,Not a fan of this at all. lawmakers focusing on long-term impact over short-term gains,410
9682,140893,1341124660,RT,Not a fan of this at all. technology improving accessibility for everyone,411
40669,51745,1341124720,RE,Not a fan of this at all. holistic wellness approaches being adopted,412
39501,27682,1341124780,MT,Not a fan of this at all. green technology making cities cleaner,413
103080,57766,1341124840,RT,Not a fan of this at all. initiatives protecting consumers from fraud,414
102591,71277,1341124900,RE,Not a fan of this at all. exercise routines becoming more accessible,415
18654,176473,1341124960,MT,Not a fan of this at all. films breaking stereotypes in storytelling,416
15788,57324,1341125020,RT,Not a fan of this at all. training programs enhancing workplace skills,417
447409,815,1341125080,RE,Not a fan of this at all. astronomy projects revealing distant galaxies,418
47184,196346,1341125140,MT,Not a fan of this at all. time management strategies boosting efficiency,419
4,47490,1341125200,RT,Love this! steps toward reducing economic inequality,420
2795,189,1341125260,RE,Love this! AI assisting doctors with better diagnoses,421
96067,25784,1341125320,MT,Love this! vaccination drives protecting vulnerable populations,422
1390,6657,1341125380,RT,Love this! awareness campaigns encouraging recycling,423
302529,26079,1341125440,RE,Love this! financial technology simplifying payments,424
20560,572,1341125500,MT,Love this! coaching programs mentoring young talent,425
29264,36415,1341125560,RT,Love this! celebrities raising awareness for social issues,426
89020,306742,1341125620,RE,Love this! students achieving impressive academic milestones,427
27066,10053,1341125680,MT,Love this! research improving environmental sustainability,428
94373,130555,1341125740,RT,Love this! wellness apps helping track progress effectively,429
33476,12751,1341125800,RE,So glad to see this! steps toward reducing economic inequality,430
377122,142160,1341125860,MT,So glad to see this! AI assisting doctors with better diagnoses,431
122460,18319,1341125920,RT,So glad to see this! vaccination drives protecting vulnerable populations,432
314,48623,1341125980,RE,So glad to see this! awareness campaigns encouraging recycling,433
156400,67581,1341126040,MT,So glad to see this! financial technology simplifying payments,434
235207,85337,1341126100,RT,So glad to see this! coaching programs mentoring young talent,435
98728,353362,1341126160,RE,So glad to see this! celebrities raising awareness for social issues,436
81674,2258,1341126220,MT,So glad to see this! students achieving impressive academic milestones,437
312038,55443,1341126280,RT,So glad to see this! research improving environmental sustainability,438
94373,77245,1341126340,RE,So glad to see this! wellness apps helping track progress effectively,439
5438,50218,1341126400,MT,Brilliant work! steps toward reducing economic inequality,440
27037,44183,1341126460,RT,Brilliant work! AI assisting doctors with better diagnoses,441
18012,68702,1341126520,RE,Brilliant work! vaccination drives protecting vulnerable populations,442
251638,79647,1341126580,MT,Brilliant work! awareness campaigns encouraging recycling,443
104281,55185,1341126640,RT,Brilliant work! financial technology simplifying payments,444
971,229741,1341126700,RE,Brilliant work! coaching programs mentoring young talent,445
72388,57279,1341126760,MT,Brilliant work! celebrities raising awareness for social issues,446
3166,18641,1341126820,RT,Brilliant work! students achieving impressive academic milestones,447
67299,55401,1341126880,RE,Brilliant work! research improving environmental sustainability,448
123628,154584,1341126940,MT,Brilliant work! wellness apps helping track progress effectively,449
35352,1852,1341127000,RT,Hate this. steps toward reducing economic inequality,450
17507,59027,1341127060,RE,Hate this. AI assisting doctors with better diagnoses,451
49351,101502,1341127120,MT,Hate this. vaccination drives protecting vulnerable populations,452
8299,48073,1341127180,RT,Hate this. awareness campaigns encouraging recycling,453
38001,349771,1341127240,RE,Hate this. financial technology simplifying payments,454
208502,400577,1341127300,MT,Hate this. coaching programs mentoring young talent,455
74048,423163,1341127360,RT,Hate this. celebrities raising awareness for social issues,456
57654,14134,1341127420,RE,Hate this. students achieving impressive academic milestones,457
10475,130613,1341127480,MT,Hate this. research improving environmental sustainability,458
70550,77516,1341127540,RT,Hate this. wellness apps helping track progress effectively,459
191752,28476,1341127600,RE,This is disappointing. steps toward reducing economic inequality,460
1253,31248,1341127660,MT,This is disappointing. AI assisting doctors with better diagnoses,461
4564,31290,1341127720,RT,This is disappointing. vaccination drives protecting vulnerable populations,462
152137,157359,1341127780,RE,This is disappointing. awareness campaigns encouraging recycling,463
89,50199,1341127840,MT,This is disappointing. financial technology simplifying payments,464
87993,31926,1341127900,RT,This is disappointing. coaching programs mentoring young talent,465
109178,8989,1341127960,RE,This is disappointing. celebrities raising awareness for social issues,466
46554,51059,1341128020,MT,This is disappointing. students achieving impressive academic milestones,467
43276,173124,1341128080,RT,This is disappointing. research improving environmental sustainability,468
89949,17312,1341128140,RE,This is disappointing. wellness apps helping track progress effectively,469
2055,531,1341128200,MT,Not a fan of this at all. steps toward reducing economic inequality,470
81422,65097,1341128260,RT,Not a fan of this at all. AI assisting doctors with better diagnoses,471
62195,54291,1341128320,RE,Not a fan of this at all. vaccination drives protecting vulnerable populations,472
225318,21695,1341128380,MT,Not a fan of this at all. awareness campaigns encouraging recycling,473
16570,13516,1341128440,RT,Not a fan of this at all. financial technology simplifying payments,474
